rest,scr,id
11.63,D' R U B D R' U' F U2 D2 F L2 F2 U' R2 F2 R2 B2 D' L2 ,2886
11.63,L' U' R' F' L' D2 B2 U' F' U2 B2 U R2 D2 F2 B2 D L2 D L2 ,2887
11.63,D R2 B L' D' F2 R D2 F D B' D2 L2 F' L2 F D2 L2 B2 U2 ,2888
11.63,D2 B2 R U B L U D' L' B' U L2 D L2 F2 U' R2 L2 U' ,2889
11.63,B2 F2 D L2 U L2 F2 D L2 R2 U' F U2 F2 L' B' D2 R D2 B2 ,2890
11.63,U R' F L' F2 U2 L' F R D' L2 U2 R2 D R2 U' L2 U L2 B2 ,2891
11.63,U' L2 B2 D2 B2 U2 F2 D' B2 U F' L U' R B' F' R' B D L' U2 ,2892
11.63,F2 D R2 U F2 U B2 F2 U F D2 U2 L F R' D F' L' ,2893
11.63,B2 F2 R F2 U2 R' B2 F2 L' U2 L U R' B2 L2 U B' U' ,2894
11.63,B L2 D' F R2 U R L U L' U2 B2 U2 B' L2 U2 F D2 R2 F ,2895
11.63,L2 D' F2 D' F2 U2 L B2 U B D' F2 D' B F' L U' ,2896
11.63,U2 L2 F2 D2 B D2 U2 B' D2 R U F2 L U' F D' R2 D' F' ,2897
11.63,D F2 R2 D2 F2 U' F2 R2 B L' R U2 B U2 B L D2 L' F ,2898
11.63,B2 U' F2 L' F B D' B L2 U B2 R U2 B2 L D2 L B2 D2 B2 ,2899
11.63,D2 U' R2 U2 B2 D' B2 L2 F2 R2 B' R U R F' L U2 R B' U' ,2900
11.63,B2 U R2 F2 R2 D2 F2 U F2 U2 F D' F R2 F2 U' B' L R ,2901
11.63,L2 U2 F2 D2 B R2 B' R2 D2 U2 L' D B F' D L2 D' L D' U2 ,2902
11.63,B2 D' B2 D' U B2 F2 D L2 U' B' L' B2 L U2 B2 D R2 ,2903
11.63,L2 B2 D2 L2 D' F2 D R2 U' R B2 F' L' U R B' L2 D L R ,2904
11.63,F L2 U2 R2 F U2 F' R2 U' F U2 L B' U' L2 B' D' U2 L ,2905
11.63,F2 L2 F2 D' B2 R2 U2 R2 U B' D' U L R' D' R U R U' ,2906
11.63,U' F2 D2 U' F2 U' F2 U' B2 U R F' R U L2 R D' R U' ,2907
11.63,R D2 L' B2 U2 B2 D2 F' D F' D2 R B2 D2 L U2 R2 L ,2908
11.63,R2 U F2 D R2 D' B2 U B' D B F' D' U2 B' L B' R' B ,2909
11.63,B U' F R2 D2 R' F D' R' D B2 U2 R2 F2 L2 F' U2 L2 U2 B2 ,2910
11.63,D2 B2 D F B' D' B' D' L2 B' U2 B2 R B2 U2 L U2 R2 B2 ,2911
11.63,B R2 B R2 U2 R2 F2 U2 B L2 D R' B F' L U B' F U ,2912
11.63,F2 U R2 F2 U' R2 D U2 B2 U B' U' L R B' D' R2 D L2 U L ,2913
11.64,L' F L2 D2 R' D R2 B2 R F R2 D2 R2 L' U2 R2 B2 L B2 ,2914
11.64,U R2 U2 B2 R2 B2 R2 D2 U B' U R F' D R' B2 D2 B2 D' F ,2915
11.64,U2 L2 D' R2 D' B2 D2 R2 U B2 U F L2 U' R B' U B' D' R2 U2 ,2916
11.64,B2 L2 B F2 L2 U2 R2 U2 R F' D' R2 U L' R B U B2 U ,2917
11.64,U B2 D' F2 D' R2 U R2 B2 D2 B' U R B' U' F L D2 U' ,2918
11.64,F2 U2 L' R D2 F2 L' D2 U2 L' F2 U F D L2 U2 F' L2 D' L' ,2919
11.64,F' B U L' F2 B' R2 D2 R' U F B2 D2 B' R2 U2 D2 F U2 ,2920
11.64,B2 L' D2 L B2 R' B2 R' D2 L' D' R2 F2 D2 F' D' U' B U2 ,2921
11.64,L2 F2 D' L2 D2 U' L2 B2 L' B' F' U B' L D' F D2 B' R ,2922
11.64,F2 R2 U2 F2 R' D2 F2 L2 B2 R U2 B' L2 U' L R' U L2 R' F U ,2923
11.64,F2 R' L2 B D' R2 U B' D' R F2 U D2 L2 U F2 U F2 R2 F2 ,2924
11.64,D' F2 U L2 F2 R2 B2 U2 L2 D' B L2 R2 D2 L' U L D B R' ,2925
11.64,L2 U2 L B2 U2 L' R' F2 R D F2 L2 F' L B2 D U2 L R ,2926
11.64,B' L2 U R' B' R D' L' B R2 F2 R2 F2 R2 U R2 D' B2 L2 U ,2927
11.64,L2 B' R2 U2 F' L2 D2 B F2 D2 U' R D L U L F R U F' ,2928
11.64,R U2 L2 U' B U D2 R' U' R' L F2 U2 D2 R2 D R2 F2 D' R2 ,2929
11.64,L2 U2 F2 R2 U' L2 D F2 L D2 L R2 F2 U B2 U' F' U' F' ,2930
11.64,F D2 B U2 F L2 F2 D2 U L' R' B' L2 U L2 B' F2 U2 R2 ,2931
11.64,R U2 B2 F2 R B2 D2 R U2 R U B2 U B' U' R' B F' L' U ,2932
11.64,D L2 U L2 U2 R2 U L2 F2 R' F' U' R' U L' D' U L2 B' D ,2933
11.65,L2 D B' R U' L B D' F' R D2 F U2 L2 B L2 F' L2 F2 R2 F ,2934
11.65,U' R D B' D2 F' U L U D2 F2 L U2 D2 R F2 R F2 B2 R ,2935
11.65,U R D2 R2 B2 U R F B R' F2 U2 B2 L B2 L' D2 L D2 R ,2936
11.65,F U2 B D2 B U2 R2 F U2 R B2 F' U2 R F2 L' F' U L' ,2937
11.65,B L' U L' B D2 R D2 F' L2 U2 R2 B2 U' L2 F2 D2 L2 D' ,2938
11.65,D2 L' D2 B2 L2 D2 R' U2 F2 R D2 F' L2 R2 F' U F D U B2 F2 ,2939
11.65,F2 L' U2 F' B D R' F' U' F U2 R2 D F2 D' R2 D F2 L2 F2 B2 ,2940
11.65,L2 U2 F2 D U' L2 B2 U B2 F2 L B R' D R' F L R F2 U2 ,2941
11.65,L2 D' F2 R2 U' B2 D2 F2 D F2 U' F U' L' D' F U2 R' F2 L F ,2942
11.65,D B U R' D' F' D L B2 U' L' B2 D2 F2 L2 B2 D B2 L2 U ,2943
11.65,B L2 B L2 F' L2 F' U2 L' F' L2 U' L' D R' D2 L2 D U2 ,2944
11.65,R' D2 U2 L2 U2 L' B2 F2 L U L' F2 L' U2 B L' D B2 F' ,2945
11.65,D2 B2 L2 F' L2 F' D2 F L2 D' B2 U L U' R2 D2 L2 U2 F R ,2946
11.65,D' L2 D L2 B2 U' R2 U' L' U2 R' B' D2 L' R' D L' D ,2947
11.65,B U2 R2 F2 D2 F' L2 F2 R2 D F R' B' F2 L' R2 U F2 D2 F ,2948
11.65,R' D2 L F2 R U2 R' D2 B2 F2 D' F U' B U2 F2 R2 F' R' ,2949
11.65,B2 F2 D2 R' D2 R' B2 U2 F D' B2 F L' B U B2 F' U2 R2 ,2950
11.65,F2 U2 F2 R2 D2 R2 D2 F2 U' R2 F' U L B R D' L' D B2 D2 B' ,2951
11.65,R F' D2 R2 U' B2 R' U F' D2 R2 L' F2 D2 R L F2 U2 F2 R ,2952
11.65,B' F2 L2 D2 B U2 B' D2 B D' B' L' B F' D2 L B2 D L2 D ,2953
11.65,R2 U' B2 L2 D' R2 U2 R2 B2 F2 D2 B L F2 U L U' B' R' D B' ,2954
11.65,L2 B F D2 R2 B' F2 U2 L2 F' R2 D L B2 R F R2 U' F' L ,2955
11.65,R2 U L2 B2 D' F2 D2 L2 B2 F2 L D R' F' D' L' B2 R2 U2 B' ,2956
11.65,B L' F2 D' B' L' B U2 B2 U' D2 F2 L2 D2 B2 L2 F2 L2 B' ,2957
11.65,F D B' R F R2 U R' D' F D2 L F2 U2 L' D2 F2 R2 U2 L' ,2958
11.65,R' D L F R U B2 L' B R B2 R U2 F2 U2 B2 R2 B2 R2 U2 ,2959
11.65,F2 R2 F' D F2 L' F' R D' R U2 D R2 U2 F2 R2 B2 U B2 D' ,2960
11.65,D' F' B' R' B' U F B' U B' D2 L U2 R2 D2 L' D2 R' F2 R2 ,2961
11.65,L2 B D2 B F U2 R2 U2 F' L U L2 F D2 B2 L' R B' D F' ,2962
11.66,F' L2 B' L2 U2 B U2 L2 D U B' L F U F' D2 F U L ,2963
11.66,R' D B2 L' F' L D' L' D B2 U2 B2 U2 F' R2 B2 R2 D2 B R2 ,2964
11.66,F R2 F D2 F' R2 B' F2 R2 U2 B' R D2 L' U L' F' D' R2 D' ,2965
11.66,U F2 D L2 B2 R2 F2 U2 R2 F U' L R F' U L B D' F2 R ,2966
11.66,D' L F' L' U' D2 B2 L U' B' D2 B' U2 F D2 B2 R2 F' R2 U2 ,2967
11.66,F' U R2 U2 R D' B R' F' R2 L D2 R F2 L B2 U2 R F2 L2 ,2968
11.66,R2 D2 F2 R D2 L F2 U2 L2 B D F U' L2 B' U2 R D2 F ,2969
11.66,F2 D2 L2 R2 U' F2 D B2 D' L U' B' F' D' R2 B2 F D R U' ,2970
11.66,D F2 R2 D' L2 U R2 D R2 F R' F' R2 F' U' B' R2 D' U L2 ,2971
11.66,R2 U' L2 D' R2 B2 D U' B2 U' L' B2 D F L D B' R D L ,2972
11.66,L2 F2 D R2 U L2 D2 F2 D R2 U B L' D2 U' R B' U2 F D2 ,2973
11.66,U' B2 D B2 D L2 U2 B2 R2 D F2 L' R2 B L R' B2 F2 D' B U' ,2974
11.66,U F R2 L2 B' D' R' F2 D B U' F2 B2 U2 F' R2 L2 D2 L2 B ,2975
11.66,U2 F' D2 F D2 B2 R2 D2 R' D2 U F' D' F' R B2 R D ,2976
11.66,D' F2 L2 F2 U B2 U L2 B2 U2 L2 F L2 U B' D' R2 F2 U R' ,2977
11.66,F2 L2 B R2 U2 B D2 U2 R2 U' L' F U B2 D' F' R U F L' ,2978
11.66,R2 B2 D2 L' B2 U2 B2 U2 F2 R2 B' L' B F' L' D' F2 U B2 ,2979
11.66,D2 R2 D L2 R2 B2 U B2 U R D F' L B D2 B2 U2 B2 L F2 ,2980
11.66,F2 L2 F2 L D2 L' F2 D2 L D2 F L R B' D F' L' F D2 L2 ,2981
11.66,U' L2 F D F' B2 D' F2 R' B L2 F2 D B2 L2 B2 U F2 ,2982
11.66,R2 U' B2 R2 U' B2 R2 U' B2 L U' R D B L R2 B' D2 R' B2 ,2983
11.67,F2 U' L2 D L2 F2 D U2 L D2 U' L2 F' R' B' U2 B R2 F2 ,2984
11.67,U' F2 R2 D' F2 L2 D' L2 D F2 D2 B D' U2 L B2 F L' B' D ,2985
11.67,U2 F U2 L2 R2 U2 F' D2 B' R' U L F2 D2 F R' B L' D F2 ,2986
11.67,R2 U2 L' F2 L' F2 U2 R' B2 D F2 L' D' F L2 U2 R D' L ,2987
11.67,F2 L' U2 B2 U2 B2 R' U2 R2 D2 U B2 L' F' L' B' R B D2 ,2988
11.67,D F2 L2 F2 L2 F2 D B2 D U F L B' U2 F' R F L2 B' D R' ,2989
11.67,U2 L B2 L' B2 U2 R2 U' F2 D' L B L2 D U R U' F2 ,2990
11.67,B2 R' U2 R2 D2 L B2 L2 F2 D' L2 R' B' U' L' U' L F' D2 ,2991
11.67,D' B2 D L2 D' R2 D R2 U F' D F' R F' L' D F L2 U R' ,2992
11.67,L2 B2 R2 F2 D' B2 F2 R2 D2 B D L' D B2 D' L D2 B2 D ,2993
11.67,L2 U B' D2 L2 B2 L' D2 F' U2 R2 L U2 F2 R' U2 L' D2 B2 L' ,2994
11.67,F' U2 F' D2 B L2 F' D2 L' D2 B2 D' R D B L2 D2 U L2 ,2995
11.67,F L2 B' R2 U2 F2 R2 U2 R2 F' L B2 D' L F U2 R B L2 F2 ,2996
11.67,F R B' U2 D' R U L D2 L B U2 B' U2 F' R2 F U2 R2 ,2997
11.67,F2 D2 L' B2 L F2 D2 B2 D' F R U F2 U B' F2 L' D' F ,2998
11.67,B D2 F D2 R2 B2 D2 F' D2 R2 F R D2 L2 B2 L' D' R U F U2 ,2999
11.67,L2 D' R2 D2 B2 R2 D' R2 U2 B2 R D' R' B R2 D2 F' R B D' ,3000
11.68,R B2 L B L U B U2 B' D' R U2 D2 F2 U2 F2 R L2 F2 R ,3002
11.68,L D' F U' D2 R L2 D L' F2 B' U2 D' L2 B2 D2 F2 U2 D L2 ,3005
11.68,D' R2 U F2 D2 L2 U F2 D R2 F L' B' D' B R U' R' B2 U B2 ,3007
11.68,R D2 U2 F2 R2 F2 L2 D2 L B' L2 F L F2 R D U R' B2 R' ,3008
11.68,F2 L2 B U2 F R2 F L2 B R2 F2 D F' L' U2 B' L U B L' ,3014
11.68,D2 F' B' R F R' L U' B2 L F2 U' F2 U2 R2 U' R2 F2 R2 ,3018
11.68,F' R2 F' U2 L2 F U2 B' U L2 F U2 L' B D U2 F' R2 U' ,3019
11.68,B F' D2 B' U2 R2 F2 D2 U' B2 D L B U F U L2 B2 L ,3021
11.68,R' U L2 B' L' U R' U2 R' F' D2 B2 R B2 R L U2 L2 U2 ,3024
11.68,D' R2 F2 U2 R2 F2 U' F2 D R2 F U' L' U F2 D' B U' F R ,3025
11.68,R B L F2 R U2 F' U B L' B2 U' L2 B2 U' F2 U2 F2 L2 U' ,3029
11.68,F2 D2 R2 B2 R U2 L' U2 R' U2 L2 D' R F' D' F2 L' D2 R' F' ,3031
11.69,B R D' L F B' L F' R2 D L' D2 R2 B2 D2 R' D2 R D2 ,3034
11.7,B2 R B2 R2 F2 D2 R D2 B2 F L' U2 F' U' F D' R D2 ,3041
11.7,F' U2 R2 U2 F2 D2 F' R2 B' L2 F2 R U R' B2 U2 L F2 R' B' L' ,3042
11.7,R2 U D R2 F2 R D' B2 U' L B R2 D F2 L2 B2 D R2 B2 U2 ,3043
11.7,D2 B D2 F D2 B U2 L2 B L F2 U' F U' R2 F U' ,3046
11.7,L2 U L2 F2 R2 B2 D' F2 D R B' F R2 B2 U L' F' D' ,3053
11.7,F2 U2 F2 U2 F2 L2 U B2 F2 R' U R B2 U2 B L2 R' B2 D F' ,3054
11.7,D L2 F2 U' L2 F2 D' L2 D2 L B2 D2 R2 D' F' L U R' F U ,3056
11.7,R2 U R2 D F2 D2 B F' L' U2 B2 D F' D2 U R ,3058
11.7,D L2 B2 U2 F2 U' R2 D L2 R2 U B' U' F' L' U' L2 B2 R D' F2 ,3066
11.7,L B2 L2 U' L2 U F R' L D' F2 U F2 R2 D F2 D' B2 L2 U' ,3067
11.71,R F2 D' R' F' R B' R2 U B R2 L2 U2 F' D2 F' D2 F' L2 B2 ,3068
11.71,L2 F' L' U L B R U' F R2 B2 D B2 R2 U' F2 L2 D2 R2 D2 ,3069
11.71,U' L2 F2 D L2 D L2 B D' F R2 F L D B L2 U' L2 ,3071
11.71,L2 R2 D' U' F2 U B2 U' R2 U' L B2 L U' B F2 U L2 F L' ,3074
11.71,D R2 D2 U' B2 D2 U2 L2 F U2 L U B R' B D' R' D2 L2 ,3075
11.71,B' F' R2 B2 F R2 D2 F D2 L F R' D' R2 D2 L2 U B L2 U2 ,3076
11.71,U' R2 U B2 R2 D' L2 F2 U2 L2 B' R B F' L2 R' D R B2 D ,3079
11.71,U' B2 F2 R2 U L2 U2 R2 F2 R2 U' F D2 L R' D' B' F2 U' R D ,3080
11.71,R2 U2 B2 D' B2 D B2 L2 U' L' R2 B' F' D' B D R2 B2 D2 U ,3081
11.71,B' R2 F2 R2 F R2 D2 B F R2 F D' U2 B2 R F' D2 R D' ,3082
11.71,R2 B L2 U2 B L2 R2 U2 B' U' B2 F D2 B2 U2 L' R' U' B R' ,3086
11.71,B' L2 R2 B' D2 F' D2 L2 D2 B2 U R2 F2 U L2 F U2 L' F2 D ,3087
11.71,F' B2 U B' D' F2 U L' U2 R' B2 R2 B2 U2 L2 U' D' F2 ,3090
11.71,F2 U L2 D2 B2 D' B2 U' B2 U' B2 L' R2 D B R U B L' D2 B' ,3091
11.71,L2 R2 D2 B' F2 R2 B2 F' U2 L' B' D' B F L' R' F U B' ,3096
11.71,D2 R' U' F U D' L2 F L2 U' B' U2 L2 D2 B2 D' L2 U2 B2 ,3100
11.72,U L2 U' L2 U2 L2 U' L2 U R2 U2 R' U L' D B F' R' U B2 L' ,3105
11.72,R' F' U R2 D F B' R2 B2 D' L F2 B2 U2 R2 B2 U2 R2 U' ,3107
11.72,B D' F' U2 R' F L' F' U B R2 U R2 D2 L2 U' B2 L2 B2 D2 ,3108
11.72,F2 R2 B2 R2 U2 F' D2 L2 D2 R2 B' L D' B2 R' U' L' D R2 B' F ,3109
11.72,B' R2 B' R2 F' L2 B2 U2 L2 R D' L F2 R' F2 U' F' R D2 F ,3120
11.73,D' R2 D2 R2 F2 D U B L2 R B' L D' F L' D' B' D' ,3128
11.73,R L2 B2 U' L B U' D2 L2 U' R' D2 R' F2 D2 B2 R D2 B2 ,3144
11.74,F2 U' B2 D R2 B2 R2 B2 U2 F' R' D U2 L' B2 F' D' B' R2 U ,3155
11.74,U D2 F D2 B L B2 D' F2 L U F2 U R2 D' R2 D2 R2 F2 L2 ,3158
11.74,F R2 F' R2 F D2 F' R2 D B L' U' B D2 R' U' L D2 ,3161
11.74,B2 D2 U' F2 D' R2 D L2 R2 B2 L2 R' F D' R2 F L2 B D L' R' ,3163
11.74,L2 R2 D B2 L2 D L2 D' U' B' U2 R' F D U F D2 L' R B ,3166
11.74,R' U2 B2 U2 L' D2 R2 U2 F2 R F R2 D2 L B2 F' D B' U R' ,3168
11.74,U B L2 U2 R2 U' B D R U' L D' L2 U2 D' R2 ,3169
11.75,D2 B U2 B2 D2 R2 B L2 B D2 F' R' B2 R2 U' F U2 R2 F2 D2 U' ,3178
11.75,F2 L2 B2 D' B2 F2 U' L2 U' F2 D' B L R2 B2 F2 D' L' U F' ,3180
11.75,D' B2 R2 D' B2 R2 D' U' R2 F' L B U' L B D' B R' F2 D' ,3181
11.75,F' R2 D2 B' L2 R2 U2 B F2 R B' F R2 U' F2 R' B D' U2 B2 ,3182
11.75,U2 R U2 R' B2 L' D2 R' B2 U' F' D' L F' R' U' F' D' U' L' ,3187
11.75,B R B2 R2 U B' R2 F2 U2 L' B D2 F2 U' B2 D' F2 R2 D2 ,3195
11.75,B2 U2 F' L2 B F U2 B' U2 R' D' R2 D2 L' U L B' D' L2 ,3199
11.75,U2 F R2 F D' R D2 B R' D2 L' U2 R' F2 R2 D2 B2 R2 U2 ,3202
11.76,R2 F2 U2 R2 D' F2 U2 F2 L2 U' B R D' F' D U F2 U R B ,3207
11.76,F2 D' B D R' L F R U L B2 U' F2 L2 U' B2 D L2 D' B2 D' ,3213
11.76,B L2 R2 F' L2 F' U2 F' D U' B R' U' L R' B U' R U' ,3217
11.76,R' U' R2 D R2 F L2 U' R L F R2 B' U2 D2 R2 F B2 L2 ,3220
11.76,B R2 B' U2 R2 D2 L2 B' R2 B U R2 U B' D F' L' B2 F' D ,3223
11.77,D2 F2 D2 L2 B U2 B' D2 F2 U2 L F' D U L' R' D2 U B' R2 ,3233
11.77,B L2 R2 F L2 B' F L2 R' F L B2 U2 B R' D L' D' U2 ,3239
11.77,L2 U2 B' R2 B2 F' L2 F2 L2 D' R' U' F' L' F R' F2 D' U ,3243
11.78,F' D' B D L' U' R2 F2 R2 B' D2 L' F2 R U2 R L F2 D2 ,3248
11.78,U R2 D L' F2 R B2 U L2 F' R L' B2 R' D2 R D2 L2 ,3259
11.78,L2 D2 U2 B D2 F' R2 U2 R2 U L' R2 U2 R' U L' D' F2 R' U2 ,3260
11.78,U' L2 B2 U B2 F2 L2 D' L2 R' B' U' B L2 R B D' L' B ,3264
11.78,R2 D2 F2 D2 F U2 R2 F2 U2 B2 D' B2 F' L' B U R F2 R' B2 ,3272
11.78,R2 B2 F2 U2 L2 D' F2 D2 U' B' D2 L D2 R B U2 B2 U' B' R' ,3274
11.78,F L2 F' R2 U2 F R2 F D2 L F R' D2 U' L' F' U' L D2 B2 ,3276
11.79,D2 B2 L2 U2 R2 B' L2 D2 F R' B L' U B2 R' D' F' U R ,3283
11.79,F L2 B' F2 L2 R2 U2 B U2 R D F D' L' B2 L U R' U2 ,3285
11.79,B R2 B2 F' D2 B' D2 U' R' D L' U L' D2 L D' L' ,3289
11.79,F2 L2 B2 D' U' B2 R2 B' U2 L D L2 U L2 B' U' L' R2 ,3290
11.79,F2 U2 B2 L' B2 R D2 L R' D' R' B' D F' U2 R F2 L' B ,3292
11.8,R2 U' F2 D L2 D B2 F2 D' L' B U B D2 L' R' B' F' R F' ,3306
11.8,L R' F2 D2 L U2 B2 F2 R U' B2 R' D F' U R' U2 L B' L2 ,3309
11.8,R2 F R2 D2 F2 U2 F' R2 F' L2 F' D F' U2 B2 L R2 B2 F D B' ,3312
11.8,U D L' F2 D2 B2 U2 R' F U R2 F2 L2 B2 U2 L' U2 ,3313
11.8,D2 F2 R2 F2 R' U2 F2 L B2 L2 R' B D' B L' B2 D F U' L' ,3314
11.8,B' L2 B' L2 F2 R2 F' L2 F2 D2 F' D' U L D B2 F' L2 B' R ,3316
11.8,U' F2 D2 U L2 U' F2 D U' L B F L U' L' D2 B D L' R2 ,3320
11.8,U' L2 R2 U R2 U' B2 D2 L2 B2 U' L' R' U B' D2 R2 F2 D' L R' ,3322
11.8,R' B' U' B D' R U2 B2 R U' B D2 B U2 B' R2 B R2 F2 ,3325
11.81,U2 L2 F U2 F U2 R2 U2 F D2 F2 U B U F2 R' D F L R2 F2 ,3332
11.81,B2 U2 F2 D R2 U L2 U F2 L2 U R B F R U' B' D' F R' B ,3339
11.81,U2 R2 B D2 B2 U2 R2 F2 U2 B U B2 R' F2 U' F L' B2 U L ,3340
11.81,F' R2 D2 F D2 L2 B' L B2 D' U B' F2 L U2 F' D' F2 ,3341
11.81,U2 L2 R2 B2 U2 L2 F L' B2 F U2 L' D' L B F2 U2 R ,3342
11.81,R2 U2 F2 L' F2 R B2 L' U F R2 B2 D' L' R' F2 R B2 U ,3350
11.81,B2 R2 D2 L2 U B2 R2 F2 R2 D L U' F2 R' B' L2 D2 L U' L D ,3351
11.81,B D2 F' R2 U2 R2 D2 F' D B2 U L' F2 D U2 R B2 L' F' ,3355
11.81,L' U L2 F' U' R2 B2 U2 L B L2 B2 D2 B D2 F L2 F2 U2 ,3356
11.81,L' B2 L' F2 L D2 R B2 D2 L' B D2 L D' F2 L' F L' F' R2 ,3359
11.81,R2 U2 B F D2 B L2 F' D2 F2 U F U2 L2 D2 U B' L' B2 D' ,3361
11.82,B2 L D2 U2 F2 D2 L2 F2 L U2 B U L' D2 B2 R B2 D R ,3363
11.82,L2 F2 L2 B2 R2 D B2 U' L2 F L B' D2 L2 D' R' F U' L' D' ,3369
11.82,B L2 F U' F' U' D' F' B D2 R L2 D' R2 L2 F2 R2 U L2 D' ,3372
11.82,R' D2 L U2 L2 B2 U2 R U2 R' F U L U2 F2 D L B L2 D U' ,3374
11.82,D B2 D' F2 D' L2 U' B2 D' L2 U R' F L2 F' U' F2 L B2 F ,3375
11.82,D2 R2 B F2 D2 B2 D2 L2 F2 D' F R D L' U' B U2 L R ,3376
11.82,R' F2 R' F' D2 F2 D B R' D B' D2 F U2 R2 L2 U2 F2 L2 B ,3380
11.82,B2 U2 F' L' B2 R D R U B2 R2 B' L2 B' R2 U2 B2 U2 F ,3384
11.82,U2 F2 L2 B D2 F' R2 U2 F' L2 R B' F2 U L2 D2 R D' U' B' ,3385
11.83,F' R2 U2 L2 F U2 B L2 D2 R F U' R U F' U F' L' D ,3389
11.83,D2 L2 B F U2 B' R2 U2 F' U2 L D F2 U2 R' D2 U' R U ,3390
11.83,B2 L2 D2 B2 U2 F2 R' F2 R F2 D2 F' D R2 U' L' B2 D B' L2 ,3392
11.83,U2 R2 B' D2 F L2 F2 D2 F' R2 F' L B2 R2 F2 R2 U F L2 R D2 ,3398
11.83,F2 D2 U2 L2 B2 U2 L' F2 U2 L R2 F U R2 F' D B L U' R ,3400
11.83,B' L2 D2 B U' R' F' L' U' F' L' B2 L' U2 L2 U2 B2 R F2 L' ,3401
11.83,D2 L U L U' B' D B2 D' F' U2 F U2 F' R2 F L2 B' L2 B' ,3402
11.83,U D L' B2 U' F' L2 D' R U2 F R2 U' R2 F2 D' F2 U D B2 ,3409
11.83,R' U' L B2 U2 R2 F' B' R' F L2 U' F2 L2 D' B2 U L2 U R2 ,3413
11.83,L' D F2 U' L2 U' R L' F2 U F2 U2 F' U2 F' D2 B D2 F2 ,3416
11.83,D2 F2 R2 F2 U2 L2 R' U2 B2 U L' F L R2 D' L' D2 L' R U ,3420
11.84,D2 F2 D L2 F2 D B2 R2 F L U F L' D R' B U L2 D2 R ,3428
11.84,L2 R2 U2 R2 F2 U2 F' L2 R2 F2 D L2 F' R B L2 B2 L2 D' U ,3432
11.84,B2 R2 L U2 B L U D' L' U L2 U2 F2 L2 F R2 B R2 D2 F2 ,3434
11.84,B2 L' R2 U2 F2 R' B2 R F2 L2 B R2 D L' B2 R2 F L' R2 ,3435
11.84,D2 R' U2 R2 U2 R' D2 B2 L2 R' B' U R2 U' R F2 L2 B' R2 D ,3437
11.84,U2 F2 R2 B2 D' B2 D F2 L D2 L2 B D L' F D' U L D ,3439
11.84,L D R' L2 B2 U R B' D R2 U2 F D2 R2 F2 B' R2 F U2 L2 ,3447
11.84,D' F2 L2 D' L2 D2 L2 U B2 F' L R' U F U2 B D L' R' U ,3449
11.85,U' D R2 D' B D2 L' U D' L F2 R2 U L2 U B2 U D2 B2 ,3453
11.85,B' U B' U D2 B U' F2 L' B L' F2 R' U2 L F2 L U2 L' ,3455
11.85,R2 F2 U L2 B2 U2 L2 F2 U2 L D' F U R U2 B2 L' R2 ,3463
11.85,D2 F2 D2 R' F2 R2 D2 L' R' F' L U' B' D F' L' F U2 R' ,3464
11.85,R' F2 D2 F' L2 F L2 D' R2 B' U2 L2 D2 R2 B2 R F2 R' ,3468
11.85,R2 B' U2 B F U2 R2 B D2 U2 F' L D2 U B D2 R U' L D ,3477
11.85,F' D2 B2 D2 B2 U2 L2 F' D2 U2 F' R B F2 D U' R F L' B R ,3483
11.85,U2 B2 L U B R2 D' F2 R2 B U2 F2 U2 D R2 D2 B2 R2 B2 ,3486
11.86,L2 U2 L2 U B2 D' B2 U' L2 F' R U R2 U2 B' D F' U' B ,3488
11.86,D' R' U' B D R' D' R2 D L2 F D L2 U' R2 F2 U2 D' F2 ,3489
11.86,R B U2 L' B' U2 R2 L U' F B2 L' U2 F2 R B2 R' B2 D2 ,3490
11.86,L2 D2 B U2 B2 D2 F D2 B R' D2 B2 F U B' D2 R' F' D2 R ,3496
11.86,B2 D L U' F' U2 D' L' B' R F2 L2 D2 L' B2 L D2 L' U2 B2 ,3498
11.86,D' B2 R2 B' R2 L' B R B2 L' F2 B2 U' R2 U' D2 F2 U' F2 ,3503
11.86,R D2 L' F2 D2 B2 L' F2 U' R2 B' U2 F' L F' R F L2 U' ,3509
11.86,U L2 F R B R L2 F' U' R' B2 U2 R U2 L2 B2 U2 R L' ,3511
11.86,U2 R2 D2 U R2 D' L2 U' L2 U F U' R2 B2 L' U B F' D2 L U ,3512
11.86,U2 B' R2 U2 R2 F L2 D2 F R' U R' F' L2 R2 D' L R F2 ,3513
11.86,R2 U R2 F2 D2 U R2 F2 U' B' D2 L' B2 F' D' L' B2 L U2 L' ,3514
11.86,R B U2 B2 U' R2 U' F' L' F D R2 L2 D F2 U2 D' B2 ,3518
11.87,D L2 D' R2 F2 U2 L2 B2 D' F2 U' F D2 F U B' U' F2 R' D' ,3519
11.87,R B2 L F2 L D2 L U' L' R' D B' F D' R' D L R ,3531
11.87,F L' F' U2 F R D' F' L' D F2 L2 B' U2 L2 F2 D2 L2 F' ,3536
11.88,R U B U' D B2 L' F R' U' B U2 R2 D2 B2 R2 L2 B L2 F' D2 ,3538
11.88,U L2 D' B2 D L2 U' L B2 L' R2 D B' U' F D2 B D' ,3544
11.88,D' R' L' D' L U L2 B' D R2 F D2 F L2 B' R2 D2 L2 U2 B2 ,3556
